trip_id,passenger_name,age,city,transport_mode,distance_km,fare,trip_start,trip_end,rating,weather_condition,payment_method
TRP16503, Ashley Roberts ,twenty five,Hyderabad,Bike,43.2,,11/10/2025 03:04 PM,11-10-2025 16:48,five,storm,cash 
TRP16504,Susan,17,Bangalore,Taxi,unknown,error,01/08/2025 02:27 AM,01-08-2025 05:08,five,storm,
TRP16505,JENNIFER LOPEZ,twenty five,Kolkata,Auto,unknown,error,,07-04-2026 04:06,6,Rainy,cash 
TRP16506,JOSHUA CARTER,40, Mumbai ,train,unknown,,,27-05-2025 23:14,6,storm,Card
TRP16507,Tiffany,twenty five,Mumbai,BUS ,,984.11,2026-04-02 13:25:58,02-04-2026 14:50,-1,Cloudy,Cash
TRP16508,Monica,41, Mumbai ,Bike,,757.3,invalid_date,2025-12-18 18:58:49,-1,,Cash
TRP16509, Matthew Bell ,42,,Auto,48.6,error,04-27-2026 04:01,27-04-2026 04:31,five,Cloudy,Cash
TRP16510,,,Chennai,Taxi,,1345.37,2025-07-28 01:58:57,28-07-2025 03:52,,,cash 
TRP16511,Cynthia Wilson,,,Bus,16.3,,,2025-07-18 00:58:41,,,Card
TRP16512,,N/A,,Auto,25.5,,10-14-2025 06:45,,five,Rainy,Cash
TRP16513,Hannah,twenty five, Mumbai ,BUS ,40.85,,,,-1,Sunny,UPI
TRP16514,Kara,twenty five,Bangalore,Auto,,error,2025-05-31 05:45:03,2025-05-31 08:38:03,,storm,Card
TRP16515,Rachel,55,Bangalore,Metro,42.31,error,invalid_date,,,storm,cash 
TRP16516, Catherine Hogan ,N/A,Delhi,BUS ,6.15,283.09,04-30-2026 02:02,2026-04-30 04:25:30,,Fog,cash 
TRP16517, Kelly Lester ,,Hyderabad,Walk,16.94,735.47,invalid_date,2025-10-09 18:20:32,-1,sunny,
TRP16518,Andrea,,Delhi,Bike,18.0,,06/02/2026 03:10 PM,,1.1,Rainy,UPI
TRP16519,,37,Delhi,BUS ,34.19,₹847.65,11-20-2025 21:48,2025-11-20 22:32:09,five,sunny,Card
TRP16520, William Diaz ,,Chennai,Bike,49.23,980.3,01-19-2026 02:54,2026-01-19 03:34:02,1.4,Rainy,Card
TRP16521,Francis,68,Chennai,train,unknown,error,23/02/2026 06:34 AM,2026-02-23 08:39:04,6,,
TRP16522,,twenty five,Kolkata,metro,11.67,168.37,20/02/2026 05:42 AM,2026-02-20 07:42:41,6,,Cash
TRP16523,,twenty five, Mumbai ,BUS ,10.2,error,invalid_date,26-02-2026 23:06,6,Sunny,
TRP16524,APRIL PECK,41,delhi,Taxi,,₹1338.64,invalid_date,,-1,,
TRP16525,,25,,Walk,,1260.21,,2025-09-18 15:52:51,6,Sunny,
TRP16526, Perry Ingram ,65,Mumbai,Bus,unknown,₹395.89,06-29-2025 19:21,29-06-2025 20:32,6,Fog,UPI
TRP16527,Greg Anderson,twenty five,Mumbai,Bus,45.29,error,2025-09-19 11:18:50,,-1,sunny,Cash
TRP16528, Mrs. Katie Allen ,73,Mumbai,Taxi,,,24/01/2026 07:41 PM,2026-01-24 20:41:16,4.8,,cash 
TRP16529, Tyler Taylor ,38,Bangalore,BUS ,unknown,error,12-04-2025 02:14,2025-12-04 04:48:39,-1,Sunny,cash 
TRP16530,,N/A, Mumbai ,Bus,,912.11,invalid_date,24-07-2025 18:57,-1,Cloudy,wallet
TRP16531,JOSE OSBORNE,45,delhi,Metro,unknown,error,,,five,,Cash
TRP16532,Gregory,37, Mumbai ,train,unknown,1258.14,invalid_date,,1.7,sunny,wallet
TRP16533,,50,Kolkata,BUS ,,1172.69,03/04/2026 02:01 AM,03-04-2026 04:53,6,sunny,UPI
TRP16534,,, Mumbai ,metro,6.1,1125.06,,2025-09-26 06:38:49,6,storm,Card
TRP16535,,38,Mumbai,BUS ,16.7,₹587.39,28/09/2025 03:11 PM,28-09-2025 16:31,4.7,Rainy,Card
TRP16536,,21,Mumbai,Bike,unknown,₹354.5,23/02/2026 05:04 AM,23-02-2026 07:34,2.3,storm,UPI
TRP16537,Brandi Alvarez,N/A,Kolkata,Metro,28.1,error,2025-12-02 13:28:31,,-1,Sunny,UPI
TRP16538,JODI BROOKS,,delhi,BUS ,,error,08-05-2025 23:42,,4.2,Fog,Card
TRP16539,,N/A,Pune,Metro,15.8,392.71,06-01-2025 06:06,01-06-2025 08:54,-1,sunny,UPI
TRP16540,JUAN HARDING,,,Taxi,unknown,error,08-24-2025 19:56,,five,Rainy,Cash
TRP16541,BRANDI MCDONALD,40,Kolkata,Auto,,392.54,invalid_date,2026-03-18 21:33:48,2.1,Fog,wallet
TRP16542,STACEY HOOPER,50,Kolkata,Bike,unknown,,2026-02-07 02:57:54,,6,Rainy,cash 
TRP16543,Holly Casey,twenty five,,Metro,11.34,297.56,30/07/2025 08:32 PM,,-1,Cloudy,cash 
TRP16544,John Kirk,twenty five,Hyderabad,Bike,,,03-21-2026 07:29,21-03-2026 10:10,6,,Cash
TRP16545,David,37,Hyderabad,BUS ,,,10/06/2025 05:15 PM,10-06-2025 17:43,6,sunny,cash 
TRP16546,Regina,N/A,Hyderabad,Metro,29.84,,18/02/2026 10:21 PM,,4.7,,
TRP16547,JUSTIN CAIN MD,,Mumbai,Walk,46.3,error,,,,Fog,Cash
TRP16548,,67,Kolkata,BUS ,3.6,₹1348.2,,,five,Cloudy,cash 
TRP16549,,twenty five,Bangalore,train,unknown,1181.86,12-06-2025 11:34,2025-12-06 12:33:13,,Cloudy,Cash
TRP16550, Melissa Fleming ,38,Hyderabad,Walk,,,,31-12-2025 16:54,6,Sunny,
TRP16551,JEREMY REYES,62,Hyderabad,Taxi,,,,,6,Sunny,
TRP16552,,twenty five,Delhi,train,28.5,error,2026-02-21 09:42:26,2026-02-21 10:27:26,3.8,Rainy,Cash
TRP16553, Jessica Owens ,,,Walk,8.95,error,12-22-2025 12:04,,-1,Sunny,cash 
TRP16554,Elizabeth Nguyen,35,,BUS ,,,10-03-2025 06:16,03-10-2025 08:26,five,Cloudy,wallet
TRP16555,,twenty five,Bangalore,Auto,17.99,1103.73,invalid_date,2026-04-22 03:41:14,,Fog,wallet
TRP16556,TINA KING,54,Bangalore,Taxi,,error,invalid_date,2025-12-24 16:02:59,,Cloudy,wallet
TRP16557,,, Mumbai ,BUS ,41.5,₹546.79,invalid_date,2026-01-04 10:22:05,4.3,sunny,wallet
TRP16558,NANCY GARCIA,, Mumbai ,Taxi,27.86,,14/09/2025 05:46 AM,2025-09-14 07:30:47,1.4,storm,Card
TRP16559, Roy Bryant ,N/A,Delhi,Taxi,20.9,1191.05,,2026-04-11 22:01:47,,sunny,wallet
TRP16560,,,Mumbai,Bus,20.6,₹825.52,invalid_date,11-02-2026 10:14,6,storm,Card
TRP16561,,,Bangalore,Bus,unknown,error,2025-06-06 15:40:56,06-06-2025 18:40,five,sunny,wallet
TRP16562, Joel Armstrong ,21,Bangalore,Auto,,₹461.49,04/09/2025 05:46 PM,,6,storm,cash 
TRP16563,BENJAMIN TAYLOR,N/A,delhi,Auto,,error,03-13-2026 02:31,13-03-2026 04:00,1.5,storm,Cash
TRP16564,Tara Randall,31,,Bike,,₹982.52,,2026-01-14 19:16:56,five,sunny,wallet
TRP16565,Grace Harmon,57, Mumbai ,Taxi,unknown,error,invalid_date,2025-06-11 23:18:15,five,Sunny,Card
TRP16566, Mackenzie Gentry ,,Pune,Bike,46.9,₹955.97,09-23-2025 15:52,23-09-2025 17:15,6,storm,UPI
TRP16567,Andrew Anderson,35,Chennai,Metro,unknown,₹236.17,11-15-2025 00:33,15-11-2025 01:38,five,,wallet
TRP16568,Amy,16,,Metro,,₹1260.11,10/04/2026 04:45 PM,10-04-2026 17:27,,storm,wallet
TRP16569,,,,Auto,unknown,,04-27-2026 10:56,,6,sunny,wallet
TRP16570,ROBERT WOLFE,21,Chennai,Taxi,,,2025-05-27 10:12:06,2025-05-27 10:22:06,6,Cloudy,Card
TRP16571, Kevin Kramer ,twenty five,delhi,Walk,22.03,error,09-22-2025 10:46,22-09-2025 13:38,,Sunny,Cash
TRP16572,John,twenty five,Hyderabad,Bike,,₹97.4,28/02/2026 03:06 AM,28-02-2026 05:01,five,storm,cash 
TRP16573,Stacie Hill,,Pune,Auto,unknown,,,,6,Fog,
TRP16574,Molly Williams,59, Mumbai ,train,unknown,₹615.94,invalid_date,2026-01-20 19:13:16,6,sunny,UPI
TRP16575,,N/A,Hyderabad,train,,₹955.41,07-13-2025 06:57,2025-07-13 07:08:34,6,Sunny,Cash
TRP16576, Tara Daniels ,,delhi,Taxi,,₹436.22,2025-10-27 09:33:56,2025-10-27 11:33:56,-1,Sunny,
TRP16577, Jesus Butler ,N/A,delhi,Bus,unknown,error,12-19-2025 03:59,2025-12-19 06:51:46,five,sunny,
TRP16578,Russell,twenty five,,Auto,,error,invalid_date,31-12-2025 08:11,6,Fog,Card
TRP16579,Christopher Miller,twenty five,Delhi,Bike,unknown,,09-15-2025 23:15,2025-09-16 01:54:21,,Sunny,Cash
TRP16580, Debra Allen ,59,Kolkata,Auto,unknown,200.89,12-16-2025 13:27,2025-12-16 15:12:03,five,Sunny,Cash
TRP16581,JASON JACKSON,26,Kolkata,Taxi,,error,05/06/2025 11:55 AM,,-1,,UPI
TRP16582,,N/A,Chennai,Walk,27.9,₹1225.97,21/02/2026 07:30 AM,21-02-2026 07:39,,Sunny,
TRP16583,Stephanie Villa,N/A,Bangalore,metro,31.58,₹1171.31,2026-02-26 13:06:03,2026-02-26 14:54:03,five,Rainy,UPI
TRP16584,KRISTEN TREVINO,28,Pune,metro,27.63,614.03,07-05-2025 13:16,,6,storm,
TRP16585,Elizabeth,23,Chennai,Walk,26.2,error,02-13-2026 07:48,13-02-2026 08:27,five,,Cash
TRP16586,ADAM BUSH,twenty five,Hyderabad,Bike,unknown,440.65,invalid_date,2025-12-31 10:00:01,-1,Rainy,Cash
TRP16587,Daniel Hendricks,70,Kolkata,Bus,unknown,error,2026-04-21 02:37:52,,five,,Cash
TRP16588,Bianca Haney,62,Delhi,Metro,,₹467.4,04-29-2026 11:03,2026-04-29 13:40:17,6,Fog,cash 
TRP16589,James Montgomery,48,,metro,37.5,₹692.74,,21-12-2025 02:26,4.9,Rainy,UPI
TRP16590,,,Pune,Bike,unknown,error,invalid_date,14-06-2025 17:08,2.8,Fog,cash 
TRP16591, Allen Howard ,65,Delhi,Bike,24.5,error,invalid_date,,five,sunny,Card
TRP16592,,twenty five,Mumbai,Metro,unknown,92.44,11-14-2025 02:44,14-11-2025 03:14,2.4,Sunny,Card
TRP16593,Alicia,twenty five, Mumbai ,Walk,unknown,,invalid_date,,five,sunny,Card
TRP16594,Joseph Garcia,44,,Bus,unknown,1423.45,,17-09-2025 10:56,five,storm,Card
TRP16595,Allison Stone,N/A,Mumbai,BUS ,unknown,1408.52,2026-03-19 04:57:58,2026-03-19 05:40:58,4.7,Fog,Card
TRP16596,,21,Chennai,Taxi,,error,2025-06-11 21:03:34,2025-06-11 23:54:34,4.1,,Card
TRP16597, Eric Nelson ,75,Delhi,metro,34.4,error,,08-03-2026 13:56,2.9,Cloudy,wallet
TRP16598,Bradley Atkinson,34,Kolkata,Walk,44.07,₹966.54,invalid_date,12-09-2025 09:52,4.9,Fog,UPI
TRP16599,,twenty five,Pune,Bike,unknown,,2026-01-19 23:34:07,,1.3,storm,wallet
TRP16600,JOHN LEWIS,twenty five,Bangalore,Metro,5.48,,invalid_date,13-11-2025 09:06,-1,Rainy,cash 
TRP16601, Joseph Carter ,41,Kolkata,train,,,31/08/2025 06:11 AM,,6,Rainy,Cash
TRP16602, Jason Grimes ,, Mumbai ,Walk,49.7,382.12,31/01/2026 01:35 PM,31-01-2026 13:43,,Sunny,Cash
TRP16603,,55,Delhi,Walk,,₹638.02,01-13-2026 18:07,13-01-2026 20:59,-1,storm,
TRP16604,SUSAN MILLER MD,,delhi,Metro,unknown,₹1090.61,2025-12-21 11:51:55,2025-12-21 14:25:55,five,storm,
TRP16605, Peter Clark ,N/A,Pune,metro,unknown,error,01-02-2026 20:45,,1.8,storm,wallet
TRP16606,Dominic Torres,75,Chennai,Bike,24.1,₹1078.67,,2025-12-06 02:05:04,,storm,Cash
TRP16607,ELIZABETH OWENS,twenty five,Pune,Walk,39.71,,invalid_date,2026-03-30 12:43:24,4.2,sunny,UPI
TRP16608,,twenty five,Kolkata,Bus,27.5,₹1312.5,04-17-2026 02:41,,,storm,
TRP16609,Teresa,N/A,Delhi,Walk,,₹722.9,15/05/2025 08:28 PM,,,sunny,Card
TRP16610,LAURIE BLEVINS,48,Delhi,train,21.1,739.31,invalid_date,2026-04-19 06:13:39,-1,storm,wallet
TRP16611,,twenty five,Pune,Walk,,,2026-05-05 01:56:52,2026-05-05 02:35:52,6,Sunny,cash 
TRP16612,Jennifer Williams,twenty five, Mumbai ,train,unknown,1199.04,29/06/2025 07:35 AM,2025-06-29 10:23:33,five,Sunny,wallet
TRP16613,Maria Murray,twenty five,Chennai,train,unknown,₹312.93,25/09/2025 12:13 AM,,five,Cloudy,
TRP16614,,34,Hyderabad,Auto,27.71,1243.86,,,,Rainy,
TRP16615,ERICA DUDLEY MD,N/A,Bangalore,metro,,1107.88,11/05/2025 06:29 AM,11-05-2025 07:26,five,Rainy,
TRP16616, David Stephens ,,Mumbai,train,unknown,271.67,,,2.1,sunny,
TRP16617,,,Delhi,Bike,32.82,₹1207.41,28/07/2025 08:31 AM,2025-07-28 09:00:37,-1,sunny,cash 
TRP16618,,N/A,,BUS ,21.23,₹1377.26,13/11/2025 12:25 AM,13-11-2025 00:37,2.1,Sunny,cash 
TRP16619,,,Chennai,Walk,,error,,,,Cloudy,
TRP16620,,twenty five,,BUS ,,,08-07-2025 12:24,07-08-2025 15:16,2.6,sunny,cash 
TRP16621, Shawn Riley ,32,Kolkata,BUS ,48.62,574.93,,06-05-2026 13:32,6,Fog,
TRP16622,TINA FREDERICK,twenty five, Mumbai ,Auto,,,2025-11-29 02:53:55,2025-11-29 05:15:55,6,,cash 
TRP16623, Christopher Duncan ,62,Pune,Bus,17.8,₹1433.63,10-27-2025 17:01,2025-10-27 18:12:27,,sunny,UPI
TRP16624,DAVID ZAMORA,,Pune,Bus,unknown,error,26/10/2025 01:48 PM,,6,Cloudy,UPI
TRP16625,Catherine Downs,73,Mumbai,Walk,47.51,error,05-29-2025 07:20,2025-05-29 09:20:51,1.8,Fog,Card
TRP16626,Eric Cruz,66,Bangalore,metro,25.0,error,01-22-2026 23:29,,-1,,Card
TRP16627, Ashley Bennett ,47, Mumbai ,Metro,unknown,1368.47,09-26-2025 03:37,2025-09-26 04:10:01,,Fog,Cash
TRP16628,,N/A,Kolkata,Walk,unknown,error,,,,Fog,cash 
TRP16629,,59,Bangalore,Taxi,29.5,error,,,6,Fog,
TRP16630,Debbie Baker,twenty five,Hyderabad,Bike,,,,13-04-2026 15:12,4.5,Rainy,Cash
TRP16631,NANCY JONES,68,Mumbai,Walk,unknown,error,20/07/2025 09:59 AM,,6,Fog,
TRP16632, Riley Vang ,33,,Taxi,,113.06,09/07/2025 12:39 AM,,five,,cash 
TRP16633,Matthew Alexander,,Hyderabad,Metro,9.26,,2025-06-12 03:28:30,,6,storm,UPI
TRP16634,HENRY JONES,N/A,delhi,metro,19.4,,09-30-2025 20:53,30-09-2025 21:03,five,Rainy,UPI
TRP16635, Tracy Johnson ,74,delhi,Metro,27.1,₹187.32,invalid_date,2025-07-07 20:26:38,,Fog,UPI
TRP16636,,,Kolkata,BUS ,,₹1336.83,09-25-2025 09:17,2025-09-25 10:52:11,,,UPI
TRP16637, Robert Williams ,68, Mumbai ,train,,₹741.91,invalid_date,,five,Sunny,
TRP16638,Misty,twenty five,Hyderabad,Bus,48.4,,,,-1,Cloudy,Cash
TRP16639,,67,Mumbai,Metro,,error,2025-07-29 04:49:44,29-07-2025 07:41,five,,cash 
TRP16640,Jeffrey Luna,,Delhi,train,,₹1055.52,2025-07-24 16:03:09,2025-07-24 16:45:09,6,Fog,Card
TRP16641,Cindy,62,,Auto,,248.11,12-14-2025 22:02,14-12-2025 23:50,-1,,cash 
TRP16642,SAMANTHA FITZPATRICK MD,24,Mumbai,metro,47.4,₹157.16,2025-10-26 20:12:15,2025-10-26 20:36:15,1.1,sunny,UPI
TRP16643,RYAN OWENS,52,delhi,Metro,11.73,error,06-22-2025 03:37,2025-06-22 06:19:39,6,Fog,
TRP16644,ADAM MOORE,twenty five,delhi,Bus,,error,07-06-2025 20:00,2025-07-06 20:26:58,,Sunny,wallet
TRP16645, Elizabeth Odonnell ,68,delhi,Bus,48.4,error,05-11-2025 14:36,2025-05-11 17:32:37,3.0,Rainy,wallet
TRP16646, Mr. Robert Martinez ,twenty five,Delhi,Metro,,1328.95,2026-02-02 08:52:35,2026-02-02 10:42:35,-1,sunny,UPI
TRP16647, James Gregory ,twenty five,Delhi,Metro,31.4,1185.76,,,,storm,wallet
TRP16648,Sally,27,delhi,Walk,14.91,error,,,6,,cash 
TRP16649,ROBYN BYRD,twenty five,Kolkata,Bus,unknown,1467.07,03-01-2026 18:17,01-03-2026 19:55,2.7,Rainy,
TRP16650,James,N/A,Delhi,Bus,38.25,₹332.36,invalid_date,2026-02-23 10:30:16,1.8,Sunny,cash 
TRP16651,Katherine,,delhi,Walk,,,02/01/2026 11:50 AM,,-1,Rainy,Cash
TRP16652,William Lewis,35,,Taxi,,error,10-21-2025 06:50,2025-10-21 08:00:31,,Sunny,wallet
TRP16653,,twenty five, Mumbai ,Bus,,1446.92,03/06/2025 07:20 PM,2025-06-03 19:57:17,-1,Rainy,Card
TRP16654, Erin Hill ,,Bangalore,train,,,2025-05-22 06:30:07,2025-05-22 08:11:07,five,Cloudy,UPI
TRP16655,MEGAN WALKER,twenty five,Bangalore,Metro,,error,,2025-08-13 22:14:37,five,storm,Cash
TRP16656,JENNIFER PATEL,22,Pune,Bus,26.9,₹468.51,12-05-2025 09:10,,4.9,Cloudy,Cash
TRP16657,,N/A,Kolkata,metro,17.72,₹130.01,invalid_date,2025-09-10 23:38:31,,Sunny,cash 
TRP16658, Donald Ferguson ,,Chennai,Bike,44.17,,,16-10-2025 09:20,-1,Cloudy,
TRP16659,Ruth,twenty five,Mumbai,BUS ,,error,25/02/2026 11:39 PM,2026-02-26 01:57:35,2.8,,
TRP16660, Colleen Rodriguez ,,Pune,Auto,unknown,1105.35,2026-03-28 01:03:17,2026-03-28 02:02:17,,,wallet
TRP16661, Regina Carpenter ,54, Mumbai ,Walk,unknown,,10-10-2025 16:13,2025-10-10 17:17:01,6,,wallet
TRP16662,Jerry Nguyen,55,Delhi,Taxi,,₹238.27,06-21-2025 07:41,2025-06-21 09:09:24,6,,Cash
TRP16663,David,41, Mumbai ,Walk,,₹980.39,04-08-2026 06:43,08-04-2026 09:11,,Cloudy,Cash
TRP16664,,68,Kolkata,BUS ,unknown,198.43,2025-10-04 12:16:44,,1.2,Sunny,
TRP16665,MR. CHRISTOPHER WATTS DDS,twenty five,Delhi,metro,22.75,₹553.0,26/11/2025 03:54 AM,,,storm,
TRP16666,,,Bangalore,Auto,,₹1231.19,11-16-2025 10:25,2025-11-16 10:39:18,6,Fog,cash 
TRP16667,TONYA WRIGHT MD,twenty five,Kolkata,Auto,unknown,₹1141.68,18/07/2025 11:54 PM,19-07-2025 01:51,2.8,Cloudy,cash 
TRP16668,Kristopher Jordan,N/A, Mumbai ,Bike,29.21,error,08-04-2025 13:41,2025-08-04 14:56:28,3.7,Cloudy,Card
TRP16669,Kristine,34,Chennai,BUS ,unknown,,invalid_date,2026-04-05 20:36:35,five,Cloudy,UPI
TRP16670,Kayla Johnson MD,twenty five,Hyderabad,Auto,,1243.18,invalid_date,15-01-2026 03:43,,sunny,wallet
TRP16671,,,Delhi,metro,unknown,,21/07/2025 09:25 PM,,6,sunny,
TRP16672,SAVANNAH HERNANDEZ,N/A,Delhi,Bike,,error,03-19-2026 10:48,,6,sunny,wallet
TRP16673,Melissa Davis,66,Pune,Auto,17.87,₹1457.46,,,five,Rainy,
TRP16674,,52,Bangalore,metro,unknown,error,12-03-2025 10:12,2025-12-03 12:09:32,,Fog,wallet
TRP16675,RODNEY FLORES,twenty five,Kolkata,metro,14.3,755.1,invalid_date,15-11-2025 11:48,1.0,sunny,
TRP16676,Bruce Davis,twenty five, Mumbai ,Metro,unknown,,2025-11-02 16:09:04,02-11-2025 16:51,6,storm,cash 
TRP16677,Scott,,Chennai,BUS ,,₹1346.45,14/07/2025 07:28 AM,2025-07-14 09:39:13,6,Sunny,UPI
TRP16678,,48,Hyderabad,Metro,37.5,₹1240.2,28/08/2025 12:06 PM,,3.4,Sunny,wallet
TRP16679,Courtney Bridges,22,Kolkata,Auto,13.5,₹1349.96,09/05/2026 06:32 AM,2026-05-09 07:29:31,five,storm,
TRP16680,Sandra Montgomery,,Chennai,Bus,39.62,892.19,02-11-2026 03:58,11-02-2026 04:36,five,sunny,cash 
TRP16681, Emma Moody ,,Mumbai,Walk,unknown,675.49,2025-11-04 01:57:15,2025-11-04 03:01:15,3.9,,UPI
TRP16682,Cody,53,Bangalore,Taxi,,error,10-05-2025 01:26,05-10-2025 02:22,3.6,Rainy,wallet
TRP16683,COLTON ROY,18,,train,unknown,54.24,10/04/2026 01:24 PM,2026-04-10 14:39:02,-1,Rainy,UPI
TRP16684,Pamela,twenty five,Hyderabad,Bus,unknown,805.71,,2026-01-31 01:31:39,-1,Cloudy,Card
TRP16685, Karen Bennett ,40,delhi,Bus,,₹365.32,08-27-2025 23:11,28-08-2025 01:27,five,,wallet
TRP16686,JILL STAFFORD,N/A, Mumbai ,metro,34.4,,23/01/2026 01:21 PM,2026-01-23 13:32:39,6,Sunny,
TRP16687,KEVIN ROBINSON,N/A,Kolkata,Walk,15.0,₹573.67,,2026-01-07 18:52:38,,Fog,Card
TRP16688,MELISSA BUCHANAN,twenty five,Kolkata,Metro,41.76,,,20-05-2025 21:10,five,Fog,Card
TRP16689, Allison Hopkins ,, Mumbai ,Bus,,,,,five,Cloudy,UPI
TRP16690,,71,Bangalore,metro,unknown,797.41,invalid_date,09-07-2025 11:56,6,storm,
TRP16691,TIFFANY BALLARD,74,,Metro,42.0,error,08/09/2025 09:42 PM,,five,,wallet
TRP16692,,55,Delhi,Bus,34.11,₹476.37,,27-07-2025 21:37,,Cloudy,cash 
TRP16693,AMY GIBBS,N/A,,Taxi,,,10/09/2025 08:37 PM,,,Fog,cash 
TRP16694,,, Mumbai ,Metro,40.91,1277.89,invalid_date,22-11-2025 22:47,five,storm,Card
TRP16695,Sandra Pena,54,Pune,train,,₹428.22,invalid_date,2026-04-17 23:39:55,6,storm,Cash
TRP16696,Caleb Osborn,46,Mumbai,metro,,error,,,five,,cash 
TRP16697, Justin Gates ,,Bangalore,BUS ,30.9,,13/04/2026 05:26 PM,2026-04-13 17:59:52,,storm,Cash
TRP16698,Heather Schneider,twenty five,Chennai,Bike,unknown,1158.88,09-07-2025 18:03,,2.7,sunny,cash 
TRP16699,,70, Mumbai ,Bus,47.9,₹370.1,2025-10-20 11:26:57,,five,Rainy,Cash
TRP16700,,75,Delhi,train,22.7,761.41,,2026-01-24 23:28:39,,storm,Cash
TRP16701,William Carlson,48,Delhi,Bike,unknown,,2026-01-14 22:22:15,15-01-2026 00:57,,Fog,Card
TRP16702, Corey Graham ,N/A,,Walk,43.9,,invalid_date,30-10-2025 21:51,five,,Cash
TRP16703,Brandi,,Pune,Bus,27.05,357.1,19/12/2025 05:56 AM,,,Cloudy,Cash
TRP16704,,,,Bike,44.99,₹338.71,07-26-2025 13:36,,-1,sunny,wallet
TRP16705, Daryl Horn ,,Mumbai,Bus,unknown,error,invalid_date,04-05-2026 10:47,4.0,Sunny,wallet
TRP16706,Nancy James,,delhi,Walk,unknown,₹1084.57,16/05/2025 10:33 AM,,4.8,sunny,UPI
TRP16707,,42,Hyderabad,Bus,10.85,error,05/02/2026 07:11 PM,2026-02-05 21:49:46,4.5,Rainy,Cash
TRP16708,Amy Reynolds,,delhi,Auto,16.42,₹682.4,,30-05-2025 16:33,4.8,Rainy,cash 
TRP16709, Daniel Hayes ,58,Delhi,train,,error,,,,Sunny,Cash
TRP16710,Cesar,twenty five,Hyderabad,Bike,33.49,831.74,02-25-2026 22:32,,-1,Sunny,Cash
TRP16711,Michael,19,,Bus,7.71,,06-26-2025 18:40,,-1,Sunny,Cash
TRP16712,Ryan,N/A,Hyderabad,Bus,unknown,,invalid_date,14-05-2025 06:02,6,Rainy,wallet
TRP16713, Robert Martinez ,twenty five,Bangalore,BUS ,44.61,error,2025-07-28 05:08:40,28-07-2025 06:14,3.4,Fog,UPI
TRP16714,Matthew Hardin,21,Bangalore,Auto,unknown,,,17-08-2025 20:57,,sunny,Cash
TRP16715,Ellen,30,Pune,Auto,36.4,373.82,06/10/2025 02:34 AM,,five,Cloudy,Cash
TRP16716,JENNIFER STEVENSON,N/A,Delhi,Auto,45.0,473.31,invalid_date,,-1,Sunny,
TRP16717,,,Hyderabad,BUS ,42.2,error,2025-08-17 19:35:11,17-08-2025 20:23,-1,Sunny,Cash
TRP16718,Natalie Long,19,,Walk,27.61,₹502.05,20/07/2025 10:01 AM,20-07-2025 10:44,2.5,Rainy,Card
TRP16719,,44, Mumbai ,Metro,1.6,,2025-06-23 14:00:18,2025-06-23 16:07:18,6,storm,UPI
TRP16720,,twenty five,Delhi,Metro,,1470.11,,16-02-2026 00:51,,Rainy,
TRP16721,Scott,29,Pune,Bus,,1265.59,2026-02-21 10:16:26,21-02-2026 11:40,,sunny,
TRP16722,Carlos,,Kolkata,Bus,,₹490.56,05-09-2026 13:38,2026-05-09 16:17:54,6,Sunny,Cash
TRP16723,,N/A, Mumbai ,Auto,unknown,₹150.66,2025-08-17 20:07:24,17-08-2025 22:07,-1,,UPI
TRP16724, Erin Hicks DVM ,74,Kolkata,BUS ,unknown,₹252.88,invalid_date,30-12-2025 04:52,-1,Fog,UPI
TRP16725,HAROLD SINGLETON,twenty five,Pune,Bus,23.0,,,04-01-2026 03:15,6,Fog,Card
TRP16726,Jennifer,,Delhi,BUS ,,₹348.71,invalid_date,17-01-2026 04:05,2.5,,UPI
TRP16727, Melissa Morales ,,Pune,Bus,13.75,260.14,,,-1,Sunny,wallet
TRP16728, Chelsea Mccarty ,,delhi,Taxi,unknown,error,2025-07-23 14:17:41,23-07-2025 17:16,4.1,Sunny,UPI
TRP16729,Tami Jimenez,N/A,Delhi,Walk,,₹914.92,,,five,Sunny,Card
TRP16730,Tracy Martin,38,Kolkata,Bus,10.7,424.1,07-27-2025 08:48,,3.6,Cloudy,
TRP16731,Joel,N/A,Mumbai,BUS ,2.1,error,2025-12-26 06:00:43,26-12-2025 07:27,five,Sunny,UPI
TRP16732,Wayne Hernandez,twenty five,,Metro,35.5,,invalid_date,2026-02-02 20:17:16,five,Cloudy,Cash
TRP16733, Antonio Anderson ,74,Delhi,Taxi,,₹963.35,03/08/2025 06:02 AM,2025-08-03 07:10:18,3.0,storm,Cash
TRP16734,Carrie Williams MD,52,Chennai,Auto,24.3,error,11-09-2025 20:01,2025-11-09 21:43:33,five,Fog,UPI
TRP16735,JENNA ALLEN,56,delhi,metro,,549.25,invalid_date,2025-06-01 15:35:45,4.0,Rainy,
TRP16736, John Mason ,twenty five,Pune,Auto,,₹1244.58,invalid_date,13-10-2025 02:14,five,,cash 
TRP16737,,twenty five,Pune,Taxi,21.03,₹843.58,02-14-2026 11:49,2026-02-14 12:50:27,3.5,Sunny,cash 
TRP16738, Michael Chapman ,twenty five,,Taxi,unknown,error,13/02/2026 11:06 AM,,2.8,Cloudy,
TRP16739,Gabriel Allison,twenty five, Mumbai ,Taxi,,1461.34,13/04/2026 05:05 PM,,,sunny,Cash
TRP16740,,,Chennai,Auto,,₹1273.41,,,6,storm,
